review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_strict,design_keywords,design_combined,llm_policy_claim,keywords,abstract,manual_is_cross_sectional,manual_unclear,manual_exclude,manual_notes
CS-011,28775,SCOPUS_ID:85026776996,10.1093/eurpub/ckw215,"High prevalence of poor fitness among Danish adults, especially among those with high cardiovascular mortality risk",European Journal of Public Health,2017,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Background: Poor cardiorespiratory fitness (CRF) is an independent predictor of cardiovascular and all-cause mortality. Yet, our knowledge about the prevalence of poor CRF is limited. We investigated the prevalence of poor CRF among middle-aged Danish adults from a community-based health promotion program, including identification of a subgroup with high cardiovascular mortality risk. Methods: This cross-sectional study included 2,253 middle-aged adults, who completed a preventive health check including CRF testing. CRF (ml O 2/min/kg) was assessed using the Astrand-Ryhming cycle ergometer test. High 10-year cardiovascular mortality risk as defined in the Danish 2016 guidelines was assessed using questionnaires, health examinations, and prescription data from the Danish National Prescription Registry. Results: The prevalence of poor CRF was 51.7% (95% confidence interval [CI] 48.7-54.7) among men and 31.3% (95% CI 28.7-34.1) among women. A total of 216 (19.4%) men and 220 (19.3%) women were identified with a high 10-year cardiovascular mortality risk. Among these, 65.0% of men (95% CI 58.2-71.3) and 44.1% of women (95% CI 37.4-50.9) had poor CRF. Conclusion: Half of men and one third of women participating in a community-based health promotion program were identified with poor CRF. Among high-risk individuals, two thirds of men and almost every second woman had a poor CRF. Our results emphasise the need for effective public health strategies and interventions to increase CRF in the general population and among high-risk individuals in particular in order to improve public health and reduce mortality.",yes,no,no,
CS-012,28261,SCOPUS_ID:84878330319,10.1093/eurpub/cks042,Early Service leavers: A study of the factors associated with premature separation from the UK Armed Forces and the mental health of those that leave early,European Journal of Public Health,2013,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Background: Approximately 18 000 personnel leave the UK Armed Forces annually. Those leaving before completing the minimum term of their contracts are called early Service leavers (ESLs). This study aims to identify characteristics associated with being an ESL, and compare the post-discharge mental health of ESLs and other Service leavers (non-ESLs). Method: A cross-sectional study used data on ex-Serving UK Armed Forces personnel. ESLs were personnel leaving before completing their 3-4.5 years minimum Service contracts and were compared with non-ESLs. Multivariable logistic regression was used to estimate odds ratios and 95% confidence intervals for the associations between Service leaving status with socio-demographics, military characteristics and mental health outcomes. Results: Of 845 Service leavers, 80 (9.5%) were ESLs. Being an ESL was associated with younger age, female sex, not being in a relationship, lower rank, serving in the Army and with a trend of reporting higher levels of childhood adversity, but not with deployment to Iraq. ESLs were at an increased risk of probable post-traumatic stress disorder (PTSD), common mental disorders, fatigue and multiple physical symptoms, but not alcohol misuse. Conclusions: The study suggests that operational Service is not a factor causing personnel to become an ESL. Current mental health problems were more commonly reported among ESLs than other Service leavers. There may be a need to target interventions to ESLs on leaving Service to smooth their transition to civilian life and prevent the negative mental health outcomes experienced by ESLs further down the line. © 2012 The Author. Published by Oxford University Press on behalf of the European Public Health Association. All rights reserved.",yes,no,no,
CS-013,19647,SCOPUS_ID:84987962219,10.2105/AJPH.2016.303362,Impact of the Berkeley excise tax on sugar-sweetened beverage consumption,American Journal of Public Health,2016,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Objectives. To evaluate the impact of the excise tax on sugar-sweetened beverage (SSB) consumption in Berkeley, California, which became the first US jurisdiction to implement such a tax ($0.01/oz) in March 2015. Methods. We used a repeated cross-sectional design to examine changes in pre- to post tax beverage consumption in low-income neighborhoods in Berkeley versus in the comparison cities of Oakland and San Francisco, California. A beverage frequency questionnaire was interviewer administered to 990 participants before the tax and 1689 after the tax (approximately 8 months after the vote and 4 months after implementation) to examine relative changes in consumption. Results. Consumption of SSBs decreased 21% in Berkeley and increased 4% in comparison cities (P = .046). Water consumption increased more in Berkeley (+63%) than in comparison cities (+19%; P < .01). Conclusions. Berkeley's excise tax reduced SSB consumption in low-income neighborhoods. Evaluating SSB taxes in other cities will improve understanding of their public health benefit and their generalizability.",yes,no,no,
CS-014,41679,SCOPUS_ID:34047267864,10.1016/j.ypmed.2006.12.015,Materialist and post-materialist values and cannabis smoking among young adults: A population-based study in southern Sweden,Preventive Medicine,2007,Cross-sectional,Other/None,Cross-sectional,FALSE,"['Cannabis smoking', 'Materialist values', 'Mixed values', 'Post-materialist values']","Objectives: The association between materialist, mixed and post-materialist values, and the experience of cannabis smoking among young adults was investigated. Methods: The 2004 public health survey in Skåne, southern Sweden, is a cross-sectional study with a 59% response rate. The 6787 persons aged 18-34 years included in this study answered a postal questionnaire. A logistic regression model was used to investigate the association between materialist, mixed and post-materialist values and ever having experienced cannabis smoking. The multivariate analysis was performed to investigate the importance of possible confounders (age and education) on the differences in ever having experienced cannabis smoking according to materialist, mixed and post-materialist values. Results: 28% of the men and 17% of the women had ever experienced cannabis smoking. The experience of cannabis smoking was significantly and positively associated with post-materialist values among both men and women. The odds ratios were 2.4 (1.8-3.1) for men with post-materialist values compared to men with materialist values, and 3.1 (2.4-4.0) for women with post-materialist values compared to women with materialist values. Conclusions: This study suggests that post-materialist values are positively associated with the risk of ever smoking cannabis. Because this is a cross-sectional study, the direction of causality remains to be investigated. © 2007 Elsevier Inc. All rights reserved.",yes,no,no,
CS-015,27828,SCOPUS_ID:77955048428,10.1093/eurpub/ckp178,"Knowledge, attitudes and risk of HIV, HBV and HCV infections in hairdressers of Palermo city (South Italy)",European Journal of Public Health,2010,Cross-sectional,Other/None,Cross-sectional,TRUE,"['descriptive survey', 'hairdressers', 'KAP questionnaire']","Background: The hairdressing trade may potentially expose its practitioners and their customers to blood-borne infections. Methods: Knowledge, attitudes and behaviours towards occupational risk of HIV, HBV and HCV infections were evaluated in a cross-sectional survey, conducted during spring 2008, in 105 out of 112 randomly selected hairdressers of Palermo. Participants were queried by answering to an anonymous questionnaire. Results: Most of hairdressers (93.3) knew that HIV and hepatitis are transmitted through parenteral route and could also be transmitted by razors. The availability of gloves was inadequate, up to 30 of the participants never used them and up to 50 usually reused them. In total, 90 respondents stated to perform a sterilization process of the cutting instruments by ultraviolet light, but only 70 sterilized the articles between two customers and only 34.3 executed a daily disinfection of the hair brushes. Statistical analysis showed that younger age and post-primary school instruction were significantly associated with knowledge and procedures that could prevent transmission of blood-borne virus (P = 0.01 and P < 0.01, respectively). Moreover, only 32 hairdressers agreed to participate to a free specific course on occupational risk offered by the University of Palermo. Conclusion: Although the level of awareness among hairdressers about HIV, hepatitis and risk of transmission was good, there were some unsafe practices that may lead to infections due to blood-borne viruses. The present article highlights the need to improve specific health messages in media campaigns carried out to general population, diffusing more appropriate educational materials for salons and organizing obligatory refresher courses for the hairdressing sector. © 2009 The Author. Published by Oxford University Press on behalf of the European Public Health Association. All rights reserved.",yes,no,no,
CS-016,41435,SCOPUS_ID:34547806254,10.1016/j.ypmed.2006.04.011,"Prevalence of leisure-time physical activity in Taiwanese adults: Results of four national surveys, 2000-2004",Preventive Medicine,2006,Cross-sectional,Cross-sectional,Cross-sectional,FALSE,"['Asian', 'Cross-sectional survey', 'Exercise', 'National survey', 'Taiwan']","Objectives.: Literature on the prevalence of physical activity in Asian countries is limited, despite evidence of increasing rates of sedentary-related disease such as obesity and diabetes. It is important to establish nationally representative data in countries such as Taiwan to set up levels and patterns of activity and to inform health policy. Methods.: Unpublished data from four cross-sectional nationally representative surveys comprising 29,226 people aged 20 and older were analyzed. We explored the population prevalence of meeting national recommendations for health, examined temporal change across a 4-year period, and attempted comparisons with neighboring Asian and selected westernized countries. Logistic regression analysis provided adjusted odds ratios of physical activity engagement for several demographic variables. Results.: Around 14% of Taiwanese adults met national recommendations. Similar to other Asian countries, but in contrast to declines with age seen in western populations, people aged 45 and older were more likely to be active than younger people. High-risk groups for inactivity were those aged 20-44 with limited formal education and in paid employment. Conclusions.: Overall prevalence in leisure-time physical activity was low. There is scope to increase active leisure for improving health, particularly among younger adults. © 2006 The Institute For Center Prevention.",yes,no,no,
CS-017,28004,SCOPUS_ID:84870546541,10.1093/eurpub/ckr175,Association between asthma and physical activity in Korean adolescents: The 3rd Korea Youth Risk Behavior Web-based Survey (KYRBWS-III),European Journal of Public Health,2012,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Background: Asthma is the leading chronic illness among children and adolescents in several nations. This study investigated the association between asthma and physical activity (PA). Methods: The findings in this study are based on the data obtained from the 2007 3rd Korea Youth Risk Behavior Web-Based Survey (KYRBWS-III), a cross-sectional survey of health-risk behaviours among a representative sample of Korean middle- and high-school students aged 13-18 years. This survey is conducted annually by the Korea Centers for Disease Control and Prevention. The 72 943 study subjects were selected using the complex sampling design of the survey. The association between asthma and PA was assessed by conducting multiple logistic regression analyses of the data by using the statistical software SPSS 17.0 Complex Sample. Results: Compared with the adolescents without current asthma, significantly fewer adolescents with current asthma had a sedentary time of 3 h or less per day (odds ratio, 0.86; 95 confidence interval, 0.75-0.97). Sedentary time was defined as time spent watching television, surfing the Internet, or playing computer games and excluded the time spent doing homework or study during leisure time. The analysis was adjusted for age, gender, family affluence level (FAL), obesity, allergic rhinitis, atopy and smoking. With regard to participation in adequate vigorous or moderate PA, strengthening exercise or physical education class, no significant differences were found between the adolescent students with current asthma and those without current asthma. In addition, it was found that all PA had no significant differences in their effects on asthma severity (medication, inability to work and absence from school). Conclusion: Our results show that the amount of sedentary time influenced asthma prevalence; however, PA did not influence asthma prevalence in Korean adolescents. © 2011 The Author 2011. Published by Oxford University Press on behalf of the European Public Health Association. All rights reserved.",yes,no,no,
CS-018,10836,SCOPUS_ID:84937513866,10.1016/j.amepre.2015.02.018,Looking beyond Income and Education: Socioeconomic Status Gradients among Future High-Cost Users of Health Care,American Journal of Preventive Medicine,2015,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Introduction Healthcare spending occurs disproportionately among a very small portion of the population. Research on these high-cost users (HCUs) of health care has been overwhelmingly cross-sectional in nature and limited to the few sociodemographic and clinical characteristics available in health administrative databases. This study is the first to bridge this knowledge gap by applying a population health lens to HCUs. We investigate associations between a broad range of SES characteristics and future HCUs. Methods A cohort of adults from two cycles of large, nationally representative health surveys conducted in 2003 and 2005 was linked to population-based health administrative databases from a universal healthcare plan for Ontario, Canada. Comprehensive person-centered estimates of annual healthcare spending were calculated for the subsequent 5 years following interview. Baseline HCUs (top 5%) were excluded and healthcare spending for non-HCUs was analyzed. Adjusted for predisposition and need factors, the odds of future HCU status (over 5 years) were estimated according to various individual, household, and neighborhood SES factors. Analyses were conducted in 2014. Results Low income (personal and household); less than post-secondary education; and living in high-dependency neighborhoods greatly increased the odds of future HCUs. After adjustment, future HCU status was most strongly associated with food insecurity, personal income, and non-homeownership. Living in highly deprived or low ethnic concentration neighborhoods also increased the odds of becoming an HCU. Conclusions Findings suggest that addressing social determinants of health, such as food and housing security, may be important components of interventions aiming to improve health outcomes and reduce costs.",no,no,no,A cohort linked to administrative data and estimates future high-cost user status over 5 years; prospective cohort
CS-019,28806,SCOPUS_ID:85056692665,10.1093/eurpub/cky009,Detecting persons at risk for diabetes mellitus type 2 using FINDRISC: Results from a community pharmacy-based study,European Journal of Public Health,2018,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Background: This cross-sectional study has been developed within the framework of the Italian project ‘We love your heart’ (‘Ci sta a cuore il tuo cuore’) and reports the results of the initial type 2 diabetes mellitus (T2DM) risk assessment carried out in a big network of community pharmacies in Italy and Spain. Methods: In total 4002 pharmacists from 854pharmacies were specifically trained to collect data and perform the evaluation of the probability of developing T2DM among pharmacy customers. The risk of developing T2DM within 10 years was evaluated using the FINDRISC. Results: Overall, 7234 (22.1%) subjects were at low risk to develop the disease, whereas 43.3% were at slightly elevated risk (scores 7–11), 19.3% were at moderate (scores 12–14), 13.9% were at high (scores 15–20), and 1.4% were at very high risk (scores > 20). Spanish participants showed higher levels of risk than Italian (16.7 vs. 14.7%) taking the cut-off FINDRISC 15. Conclusion: This study shows that considerable percentage of persons is likely to develop diabetes in the next 10 years. Analyses of the risk factors indicate that men were more susceptible to develop this disease, as well as the Spanish participants respect to Italian.",yes,no,no,
CS-020,10136,SCOPUS_ID:84869170485,10.1016/j.amepre.2012.08.016,Breast and colorectal cancer screening: U.S. primary care physicians' reports of barriers,American Journal of Preventive Medicine,2012,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Background: Primary care physicians (PCPs) play a key role in performing and referring patients for cancer screening. Understanding barriers to test use is critical to developing strategies that promote adherence to clinical guidelines, but current literature does not distinguish the extent to which barriers may be similar or unique across screening modalities. Purpose: To describe PCPs' self-reported perceptions of barriers to screening for breast and colorectal cancer (CRC) and compare the top three barriers associated with these screening modalities. Methods: Cross-sectional data analyzed in 2011 from a nationally representative survey of 2478 PCPs in the U.S. in 2006-2007. Results: PCPs reported greater barriers for CRC screening than for mammography. Lack of patient follow-through to complete recommended screening and the inability to pay for tests were the main barriers perceived by PCPs for both types of screening. Another major barrier cited was that patients do not perceive CRC as a threat. This was a lesser concern for the well-diffused message about the need for mammography. Conclusions: This is the first national study to provide a comparison of physician-perceived barriers to breast and CRC screening. Study results suggest that efforts to improve use of cancer screening, and CRC screening in particular, will require interventions at physician, practice, and health-system levels. © 2012 American Journal of Preventive Medicine.",yes,no,no,
CS-021,10577,SCOPUS_ID:84920926908,10.1016/j.amepre.2014.05.012,Reconsidering the age thresholds for type II diabetes screening in the U.S.,American Journal of Preventive Medicine,2014,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Background: Type II diabetes and its complications can sometimes be prevented, if identified and treated early. One fifth of diabetics in the U.S. remain undiagnosed. Commonly used screening guidelines are inconsistent. Purpose: To examine the optimal age cut-point for opportunistic universal screening, compared to targeted screening, which is recommended by U.S. Preventive Services Task Force (USPSTF) and American Diabetes Association (ADA) guidelines. Methods: Cross-sectional analysis of a nationally representative sample from the National Health and Nutrition Examination Survey, 2007-2010. Number of people needed to screen (NNS) to obtain one positive test result was calculated for different guidelines. Sampling weights were applied to construct national estimates. The 2010 Medicare fee schedule was used for cost estimation. Analysis was conducted in January 2014. Results: NNS, under universal screening, drops sharply at age 35 years, from 80 (30-34-year-olds) to 31 (35-39-year-olds). Opportunistic universal screening of eligible people aged ≥35 years would yield an NNS of 15, translating to $66 per positive test. Among people aged 35-44 years (who are not recommended for universal screening by ADA), most (71%) were overweight or obese and all had at least one other ADA risk factor. Only 34% of individuals aged >35 years met USPSTF criteria. Strictly enforcing USPSTF guidelines would have resulted in a majority (61%) of potential positive test cases being missed (5,508,164 cases nationwide). Conclusions: Opportunistic universal screening among individuals aged >35 years could greatly reduce the national prevalence of undiagnosed pre-diabetes or diabetes at relatively low cost.",yes,no,no,
CS-022,37722,SCOPUS_ID:84949553579,10.1136/jech-2015-205728,Spatial social polarisation: Using the Index of Concentration at the Extremes jointly for income and race/ethnicity to analyse risk of hypertension,Journal of Epidemiology and Community Health,2015,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Background Growing spatial social and economic polarisation may be an important societal determinant of health, but only a few studies have used the recently developed Index of Concentration at the Extremes (ICE) to analyse the impact of joint concentrations of privilege and privation on health outcomes. We explore use of the ICE to investigate risk of hypertension in an urban, multiracial/ethnic, and predominantly working-class study population of US adults. Methods We generated novel ICE measures at the census tract level that jointly assess extreme concentrations of both income and racial/ethnic composition. We then linked the ICE measures to data from two observational, cross-sectional studies conducted in the Boston metropolitan area (2003-2004; 2008-2010; N=2145). Results The ICE measure for extreme concentrations of white compared with black residents was independently associated with lower odds of hypertension (OR=0.76; 95% CI 0.62 to 0.93), controlling for race/ethnicity, age, gender, smoking, body mass index, household income, education and self-reported exposure to racial discrimination. Even stronger associations were observed for the ICE measures that compared concentrations of high-income white residents versus low-income residents of colour (OR=0.61; 95% CI 0.40 to 0.96) and highincome white versus low-income black residents (OR=0.48; 95% CI 0.29 to 0.81). Conclusions Results suggest public health studies should explore the joint impact of racial/ethnic and economic spatial polarisation on population health.",yes,no,no,
