abstract_id,pattern_index,pattern,matched_text,context
SCOPUS_ID:85070812112,1,policymakers?\s+should,policymakers should,"...entation process. Consequently, we recommend that policymakers should prioritize social features over organizational fe..."
SCOPUS_ID:85067179024,1,policymakers?\s+should,policymakers should,"...oking to reform their health system. For example, policymakers should recognize that reforms require extensive preparat..."
SCOPUS_ID:85054802770,1,policymakers?\s+should,Policymakers should,...cularly among those who grew up in the periphery. Policymakers should consider combining targeted incentives with measu...
SCOPUS_ID:85054012589,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...y services. Accordingly, health care managers and policy makers should take into account the level of debt in managing w..."
SCOPUS_ID:85049440038,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...ely from societal need is considered appropriate. Policy makers should consider the use of MCDA in assessing healthcare ...
SCOPUS_ID:85042557941,0,policies\s+should,policies should,...ymakers considering adopting strategic purchasing policies should be aware of this systemic implementation problem....
SCOPUS_ID:85042460987,0,policies\s+should,policies should,"...vision of health care services. As a consequence, policies should also consider socio-economic conditions to improv..."
SCOPUS_ID:85040678855,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...ope. To enhance the public opinion of healthcare, policy makers should improve the efficiency of healthcare systems and ..."
SCOPUS_ID:85031827583,0,policies\s+should,policies should,...ontroversial quality measure. Future research and policies should focus on the underlying mechanism of volume-outco...
SCOPUS_ID:85016065574,1,policymakers?\s+should,Policymakers should,... reducing inequalities between European patients. Policymakers should also consider this investment aspect of generic m...
SCOPUS_ID:84995390458,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"... affects the (reported) quality in nursing homes, policy makers should carefully choose indicators reflecting care-sensi..."
SCOPUS_ID:84989826622,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...cy and quality in care of LIDD. Therefore, health policy makers should consider providing incentives or motivation to ho..."
SCOPUS_ID:84971612125,1,policymakers?\s+should,policymakers should,"...centration in the capital area. Therefore, health policymakers should consider effective alternatives including efficie..."
SCOPUS_ID:84948808292,1,policymakers?\s+should,policymakers should,...of a concentrated market structure. We argue that policymakers should consider new mechanisms for increasing competitio...
SCOPUS_ID:84940614556,1,policymakers?\s+should,Policymakers should,...this approach fuelled hostility to the proposals. Policymakers should not assume communities can be persuaded to accomm...
SCOPUS_ID:84925251225,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...hlighted as pivotal for improved health outcomes. Policy makers should strive to endorse QI programs with proven success...
SCOPUS_ID:84923522754,0,policies\s+should,policies should,... quality in the public sector. This suggests that policies should avoid to simplistically link private spending wit...
SCOPUS_ID:84922719568,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy decisions should,...ow no policy sits in a behavioural vacuum and all policy decisions should consider the likely behavioural responses and inc...
SCOPUS_ID:84933679609,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...rescription and the number of original drug used. Policy makers should consider the comprehensive effects of implementin...
SCOPUS_ID:84933675464,0,policies\s+should,policies should,...mmunity pharmacists has been more limited. Future policies should focus on effectively integrating community pharma...
SCOPUS_ID:84933672408,1,policymakers?\s+should,policymakers should,"... invest in high-quality care for them. Therefore, policymakers should develop strategies to increase consumer choice...."
SCOPUS_ID:84933564222,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...the greatest risk, especially for men. Therefore, policy makers should strengthen coverage for Medicaid. The weak effect..."
SCOPUS_ID:84920696586,1,policymakers?\s+should,policymakers should,... influence (local) policy. It is recommended that policymakers should not determine the nature of professional cooperat...
SCOPUS_ID:84919498132,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...t the idea of industry-specific strategy choices. Policy makers should analyze the structural context in which hospitals...
SCOPUS_ID:84919466166,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...se the potential of hospital report cards, health policy makers should promote the availability of report cards. In addi..."
SCOPUS_ID:84882627990,28,action is needed,action is needed,...vernors in patient safety governance. It suggests action is needed to empower governors to undertake their statutory...
SCOPUS_ID:84867334794,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...ng. Conclusions: The study outcomes indicate that policy makers should rely on representative data to assess stakeholder...
SCOPUS_ID:84861234168,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,It is essential that,...tively affected by unprecedented resources' cuts. It is essential that in such a period of public funding constraints he...
SCOPUS_ID:84857443346,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...ncluding cumulative experience, is an option that policy makers should consider seriously. © 2012 Elsevier Ireland Ltd...."
SCOPUS_ID:79955012056,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"... fee. Conclusions: As a result of those findings, policy makers should consider different sets of policy instruments whe..."
SCOPUS_ID:79954797722,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...f economic burden. Conclusion: To improve access, policy makers should improve public sector provision of care, increase..."
SCOPUS_ID:78649932599,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,It is critical that,...he correct understanding of generic substitution. It is critical that physicians and pharmacists have the proper unders...
SCOPUS_ID:77955086451,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,... improving the way supply and demand are matched. Policy makers should analyse whether delays are caused by capacity pro...
SCOPUS_ID:77955086451,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...in the ability to react then the ability to plan. Policy makers should create incentives for clinics to keep access shor...
SCOPUS_ID:74249083412,1,policymakers?\s+should,policymakers should,"...clusion: Legislators, decision-makers, and health policymakers should be aware that several health problems are associa..."
SCOPUS_ID:70350610347,0,policies\s+should,policies should,... northwestern China. More appropriate health care policies should be developed to achieve the goal of greater equal...
SCOPUS_ID:70350580932,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...rmance after the adoption is missing. Conclusion: Policy makers should facilitate hospitals: (a) to develop a multi-disc...
SCOPUS_ID:63749112198,7,policy\s+changes\s+are\s+needed,policy changes are needed,...their offspring. Social intermediation and health policy changes are needed to increase the benefits of available health and ...
SCOPUS_ID:58349099822,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...se of the performance information becomes common, policy makers should acknowledge the critical value of the quality of ..."
SCOPUS_ID:57149100968,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is imperative that,"... To promote patient safety programs in hospitals, it is imperative that policy makers require the assignment of dedicated..."
SCOPUS_ID:38849148451,1,policymakers?\s+should,policymakers should,"...y influenced by the advent of the NHI. Therefore, policymakers should emphasize health prevention activities and diseas..."
SCOPUS_ID:38849148451,1,policymakers?\s+should,policymakers should,"...earlier, to be a leader, not a follower. Finally, policymakers should establish related benchmark indices for what driv..."
SCOPUS_ID:34250720083,0,policies\s+should,policies should,...ical pressures but have yet to agree on how those policies should engage as they are implemented at the level of th...
SCOPUS_ID:34248682963,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...insurers and providers to steer on quality. Dutch policy makers should, therefore, be more explicit whether competition ..."
SCOPUS_ID:29944438330,1,policymakers?\s+should,Policymakers should,...teoporosis is underestimated in the NHI database. Policymakers should be aware of this finding and allocate resources a...
SCOPUS_ID:0037367403,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,"...er western nations, which reformed their systems. Policy makers should find ways to assure that reforms, which might be ..."
SCOPUS_ID:0034921581,2,government\s+must,Government must,... health care are neither equitable nor efficient. Government must play a role in supporting the organisation of hea...
SCOPUS_ID:0032966378,28,action is needed,action is needed,"...s of otherwise beneficial developments, and early action is needed. Copyright (C) 1999 Elsevier Science Ireland Ltd...."
SCOPUS_ID:0026695611,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,... in improving the performance of health services. Policy makers should take advantage of the decentralised nature of the...
SCOPUS_ID:85185704616,1,policymakers?\s+should,policymakers should,"...new weight-loss drugs are important, scholars and policymakers shouldn’t lose sight of population-level strategies that..."
SCOPUS_ID:85142401472,28,action is needed,Action is needed,...Health Care Access on the Line Action is needed to ensure that the digital health revolution help...
SCOPUS_ID:85184755404,20,policy .* (should prioritize|must focus on|must address),Policy makers must address,...lation that reduces gun access is a crucial step. Policy makers must address long-standing structural factors that underpin el...
SCOPUS_ID:85136218317,0,policies\s+should,policies should,"...se cancer mortality and DALY rates worldwide, and policies should be tailored appropriately to local cancer risk fa..."
SCOPUS_ID:85134697116,0,policies\s+should,policies should,...ns raises the question of whether family planning policies should aim to expand method mix or invest in making exis...
SCOPUS_ID:85134697116,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...ies that lead to social and economic empowerment. Policy makers should strive to tailor family planning programmes to th...
SCOPUS_ID:85127613288,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...ors, was not uniform. Federal and regional health policy makers should match strategies, resources, and interventions to..."
SCOPUS_ID:85099631369,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...g-term control of type 2 diabetes. Clinicians and policy makers should ensure that metabolic surgery is appropriately co...
SCOPUS_ID:85080843337,0,policies\s+should,policies should,... diet) vary by a country's economic level. Health policies should focus on risk factors that have the greatest effe...
SCOPUS_ID:85069647522,12,policy .* should (be reversed|be changed|be improved|be reconsidered|be strengthened),"policy and malaria control planning, programme implementation, and monitoring initiatives. Amid progress in reducing global malaria burden, areas where incidence trends have plateaued or increased in the past 5 years underscore the fragility of hard-won gains against malaria. Efforts towards elimination should be strengthened","...vide a contemporary resource for informing global policy and malaria control planning, programme implementation, and monitoring initiatives. Amid progress in reducing global malaria burden, areas where incidence trends have plateaued or increased in the past 5 years underscore the fragility of hard-won gains against malaria. Efforts towards elimination should be strengthened in such areas, and those where burden remained hi..."
SCOPUS_ID:85044395523,0,policies\s+should,Policies should,...tion in individuals with ischaemic heart disease. Policies should aim to control ambient levels of air pollution al...
SCOPUS_ID:85028398078,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,... to initiation of pharmacological therapy. Health policy makers should consider implementing combined screening whether ...
SCOPUS_ID:84969916700,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...ange during the implementation of 7 day services. Policy makers should exercise caution before attributing the weekend e...
SCOPUS_ID:84959423323,28,action is needed,action is needed,"...rogress in reducing maternal mortality, immediate action is needed to meet the ambitious SDG 2030 target, and ultima..."
SCOPUS_ID:84897499466,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...g of new combined regimens is needed urgently and policy makers should implement interventions to minimise disease sprea...
SCOPUS_ID:80053253566,28,action is needed,action is needed,...all evidence of acceleration. Immediate concerted action is needed for a large number of countries to achieve MDG 4 ...
SCOPUS_ID:33646489470,1,policymakers?\s+should,policymakers should,"...e courts should be used as a last resort. Rather, policymakers should ensure that human rights standards guide their he..."
SCOPUS_ID:33646440764,0,policies\s+should,policies should,... of low-income countries' scarce resources. These policies should seek to ensure local stability in health labour m...
SCOPUS_ID:23944504723,28,action is needed,Action is needed,...ally marked in clinical and surgical oncologists. Action is needed to improve the working lives of consultants....
SCOPUS_ID:85161283558,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,... the most resource intensive of all metric types. Policy makers should consider reducing the number of metrics and shift...
SCOPUS_ID:85096883308,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,... states without vs with certificate of need laws. Policy makers should consider reevaluating whether the current approac...
SCOPUS_ID:85056407611,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...tantial health benefits. Health professionals and policy makers should facilitate awareness of the guidelines and promot...
SCOPUS_ID:85166597431,1,policymakers?\s+should,policymakers should,...ople with type 2 diabetes. Healthcare systems and policymakers should consider allocating adequate resources and develo...
SCOPUS_ID:85147091582,28,action is needed,Action is needed,"...r the last 2 decades, outside of Southern Africa. Action is needed to increase screening coverage if CC elimination ..."
SCOPUS_ID:85136909000,1,policymakers?\s+should,policymakers should,...em resilience. Our findings strongly suggest that policymakers should continue to advocate for achieving UHC in coming ...
SCOPUS_ID:85128961368,0,policies\s+should,Policies should,...pecially among females and higher-income earners. Policies should target changes in the food environments to promot...
SCOPUS_ID:85125692711,28,action is needed,action is needed,...ties. We suggest that further research and policy action is needed to understand and remove barriers to vaccine upta...
SCOPUS_ID:85092683213,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...creasing quality of primary care in rural Africa. Policy makers should consider CQI as a routine intervention to boost q...
SCOPUS_ID:85088507941,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"... other intervention studies to date, suggest that policy makers should attach limited value to cardiovascular health ben..."
SCOPUS_ID:85063953488,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,"...tion did not affect self-reported ANC attendance. Policy makers should consider piloting, evaluating, and scaling interv..."
SCOPUS_ID:85047931068,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...minants of addiction. To help tobacco users quit, policy makers should increase attention on the social and environmenta..."
SCOPUS_ID:85027527515,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is imperative that,"...uring pregnancy and during labour and childbirth, it is imperative that with INAP in place, India aspires to document sti..."
SCOPUS_ID:84900390667,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...s as well as compensating for inadequate ITN use. Policy makers should consider deploying IRS in combination with ITNs t...
SCOPUS_ID:84879351269,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...in their RDF. Therefore, healthcare providers and policy makers should be aware of the impact of evergreening strategies..."
SCOPUS_ID:82455205782,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...astern and Southern Africa."" Program planners and policy makers should consider the significant contribution of supply c..."
SCOPUS_ID:77956792344,28,action is needed,Action is needed,"...to the impoverishment of large numbers of people. Action is needed to improve medicine affordability, such as promot..."
SCOPUS_ID:33750883828,20,policy .* (should prioritize|must focus on|must address),Policy development and research for dementia must address,... even in the presence of preventative programmes. Policy development and research for dementia must address the needs of individuals who will continue to exp...
SCOPUS_ID:15744381854,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is critical that,"...e unable to respond to melanoma cells. Therefore, it is critical that the recognition efficiency of vaccine-elicited T ..."
SCOPUS_ID:85161406388,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is critical that,"...g and loss of life far too often and early. Thus, it is critical that the population sciences community does its part t..."
SCOPUS_ID:84904970021,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is critical that,"...e United States implements federal health reform, it is critical that we understand the ways in which life course event..."
SCOPUS_ID:85119132862,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is imperative that,"...on of transnational knowledge creation, and thus, it is imperative that researchers consider how their ambivalent positio..."
SCOPUS_ID:85208581244,0,policies\s+should,policies should,...ns and support for vulnerable individuals. Public policies should prioritize the regulation of high-risk gambling a...
SCOPUS_ID:85208581244,20,policy .* (should prioritize|must focus on|must address),"Policy implications: The findings highlight that gambling is quite common among adolescents, and that gamblers and problem gamblers display different profiles, suggesting the importance of targeted interventions and support for vulnerable individuals. Public policies should prioritize","... risky behavior when combined with online gaming. Policy implications: The findings highlight that gambling is quite common among adolescents, and that gamblers and problem gamblers display different profiles, suggesting the importance of targeted interventions and support for vulnerable individuals. Public policies should prioritize the regulation of high-risk gambling activities, ..."
SCOPUS_ID:85207904817,1,policymakers?\s+should,policymakers should,"...revent patterns of injurious shootings by police, policymakers should consider addressing undermanaged substance use di..."
SCOPUS_ID:85204641835,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...ddress the health consequences of armed conflict, it is essential that we better understand the attitudinal and behavior..."
SCOPUS_ID:85204155260,1,policymakers?\s+should,Policymakers should,...th system strengthening initiatives is essential. Policymakers should ensure that health interventions improve access a...
SCOPUS_ID:85199330554,0,policies\s+should,policies should,"...reased flexible working time arrangements, public policies should promote the development of control over working t..."
SCOPUS_ID:85194571791,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...nt of and in conjunction with sex-linked biology, it is essential that this work reject biological essentialism and inst..."
SCOPUS_ID:85189907554,1,policymakers?\s+should,policymakers should,...chool characteristics. Our findings indicate that policymakers should be cautious about using silent eating at schools ...
SCOPUS_ID:85186522255,20,policy .* (should prioritize|must focus on|must address),Policy interventions aimed at improving the psychological well-being of older adults should prioritize,... depressive symptoms among older adults in Korea. Policy interventions aimed at improving the psychological well-being of older adults should prioritize efforts to both enhance PSP and minimize declines...
SCOPUS_ID:85184619436,0,policies\s+should,policies should,"...rspective, our findings suggest that age-friendly policies should be updated over time and be place- and characteri..."
SCOPUS_ID:85178279889,0,policies\s+should,policies should,"...3,2.48; Mothers: OR:3.56 95%CI:2.54,4.99). Future policies should be designed to facilitate the working lives of mo..."
SCOPUS_ID:85176209286,0,policies\s+should,policies should,"...fication factors in elderly Europeans, and health policies should focus more on the psycho-social aspects of this c..."
SCOPUS_ID:85167581095,0,policies\s+should,policies should,...s or have more criminalizing and less integrating policies should consider adopting targeted outreach strategies to...
SCOPUS_ID:85162176947,0,policies\s+should,policies should,...he findings suggest that existing ageing-in-place policies should take a more holistic approach by better including...
SCOPUS_ID:85162166815,1,policymakers?\s+should,Policymakers should,...debt has a substantial negative impact on health. Policymakers should design policies that promote the prudent use of d...
SCOPUS_ID:85136495377,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...s: Since new variants of SARS-CoV-2 have evolved, policy makers should continue to communicate strong messages to keep a..."
SCOPUS_ID:85124663128,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...ts that can harm public health. We suggested that policy makers should focus on increasing the number of older adults wi...
SCOPUS_ID:85123114264,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...e on child mental health in the recovery process, policy makers should take into account survivors’ dissatisfaction and ..."
SCOPUS_ID:85120437025,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...Background: During the current pandemic, it is essential that individuals follow the COVID-19 guidelines (e.g.,..."
SCOPUS_ID:85118886553,1,policymakers?\s+should,policymakers should,...d residential location. The findings suggest that policymakers should consider both the geographical distribution of re...
SCOPUS_ID:85108094339,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...he current emphasis on efficiency in procurement, it is essential that there should also be scrutiny of the firms dealin..."
SCOPUS_ID:85105030919,1,policymakers?\s+should,policymakers should,"...ently operating under tight resource constraints, policymakers should be careful to avoid unintended inequalities in pa..."
SCOPUS_ID:85102243424,1,policymakers?\s+should,Policymakers should,...bute further to reduced depression risk in China. Policymakers should also improve the utilization of medical resources...
SCOPUS_ID:85100425535,0,policies\s+should,policies should,...ximize access to opportunity and health.Education policies should comprehensively address school quality and racism...
SCOPUS_ID:85100023333,31,(there is|it is) an? (urgent|immediate|critical|essential|vital) need for .* policy.*,"There is an urgent need for comprehensive, long-term follow-up data of TW to accurately analyze policy effects, especially given the recent enactment of a number of other policies targeting TW.","...sk outcomes exist for TWSW/OWSW in San Francisco. There is an urgent need for comprehensive, long-term follow-up data of TW to accurately analyze policy effects, especially given the recent enactment of a number of other policies targeting TW...."
SCOPUS_ID:85099181136,1,policymakers?\s+should,policymakers should,...imension in the migration story and indicate that policymakers should encourage the return migration of migrant mothers...
SCOPUS_ID:85097082084,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...parency and accountability of government, however it is essential that all publication, use and re-use of these data hig..."
SCOPUS_ID:85088024651,0,policies\s+should,policies should,"... integration policy. In addition, macro-migration policies should encourage local mobility within the same cultural..."
SCOPUS_ID:85088024651,2,government\s+must,government must,...lth and SRH. This evidence may be alarming. Local government must respect origin cultures when carrying out social ...
SCOPUS_ID:85072520625,0,policies\s+should,Policies should,...t and has long lasting effects for the caregiver. Policies should account for this asymmetry when assessing the imp...
SCOPUS_ID:85064682273,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,It is imperative that,... moral identities were continually reconstituted. It is imperative that service providers and professionals understand an...
SCOPUS_ID:85054070515,0,policies\s+should,Policies should,...dhood affect older adults' productive engagement. Policies should be put in place to reduce socioeconomic disadvant...
SCOPUS_ID:85056812023,12,policy .* should (be reversed|be changed|be improved|be reconsidered|be strengthened),policy should refocus on the psychosocial health impacts of global land investments in Tanzania and other low-income countries. Ultimately local participation in land governance should be strengthened,...he large-scale land acquisition discourse. Health policy should refocus on the psychosocial health impacts of global land investments in Tanzania and other low-income countries. Ultimately local participation in land governance should be strengthened through land reforms in Tanzania and similar cont...
SCOPUS_ID:85054099340,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...motorcycle) as opposed to single-vehicle crashes. Policy makers should consider strengthening texting/handheld bans alon...
SCOPUS_ID:85052878084,1,policymakers?\s+should,Policymakers should,"...articularly women, to create a new cohort effect. Policymakers should consider the differential impact economic and soc..."
SCOPUS_ID:85049521366,0,policies\s+should,policies should,...reate barriers to healthcare access. Cost-sharing policies should recognise the different social protection needs o...
SCOPUS_ID:85044619191,0,policies\s+should,policies should,...of child rearing. It is strongly recommended that policies should be developed to address the time cost of child re...
SCOPUS_ID:85043378482,0,policies\s+should,policies should,"...me economically active or mothers (5). Therefore, policies should seek to prevent adolescent childbearing, support ..."
SCOPUS_ID:85042332982,1,policymakers?\s+should,policymakers should,...on between income inequality and health. European policymakers should therefore focus on strengthening primary care sys...
SCOPUS_ID:85007206653,12,policy .* should (be reversed|be changed|be improved|be reconsidered|be strengthened),"policy makers, hospital managers, and frontline practitioners in the case study hospitals (n = 72), review of documents such as hospital plans and budgets, minutes of meetings and accounting records, and non-participant observations of PSRA practices in case study hospitals over a period of 7 months. In this paper, we apply complex adaptive system (CAS) theory to examine the factors that influence PSRA practices. We found that PSRA practices in the case hospitals were influenced by, 1) inadequate financing level and poorly designed financing arrangements, 2) limited hospital autonomy and decision space, and 3) inadequate management and leadership capacity in the hospital. The case study hospitals exhibited properties of complex adaptive systems (CASs) that exist in a dynamic state with multiple interacting agents. Weaknesses in system ‘hardware’ (resource scarcity) and ‘software’ (including PSRA guidelines that reduced hospitals decision space, and poor leadership skills) led to the emergence of undesired properties. The capacity of hospitals to set priorities should be improved","...bination of in-depth interviews of national level policy makers, hospital managers, and frontline practitioners in the case study hospitals (n = 72), review of documents such as hospital plans and budgets, minutes of meetings and accounting records, and non-participant observations of PSRA practices in case study hospitals over a period of 7 months. In this paper, we apply complex adaptive system (CAS) theory to examine the factors that influence PSRA practices. We found that PSRA practices in the case hospitals were influenced by, 1) inadequate financing level and poorly designed financing arrangements, 2) limited hospital autonomy and decision space, and 3) inadequate management and leadership capacity in the hospital. The case study hospitals exhibited properties of complex adaptive systems (CASs) that exist in a dynamic state with multiple interacting agents. Weaknesses in system ‘hardware’ (resource scarcity) and ‘software’ (including PSRA guidelines that reduced hospitals decision space, and poor leadership skills) led to the emergence of undesired properties. The capacity of hospitals to set priorities should be improved across these interacting aspects of the hospital ..."
SCOPUS_ID:85000788373,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...ience of birth. To reduce unnecessary C-sections, policy makers should instead address the lack of pain relief during ch..."
SCOPUS_ID:84987971673,0,policies\s+should,policies should,"...policy, and suggest that similar user-fee removal policies should be accompanied by other measures addressing staff..."
SCOPUS_ID:85183777664,1,policymakers?\s+should,policymakers should,... encouragement from both healthcare providers and policymakers should be implemented with a particular focus on targeti...
SCOPUS_ID:85171788985,0,policies\s+should,policies should,"...hysical and mental health. To address this issue, policies should prioritize raising awareness among migrant childr..."
SCOPUS_ID:85171131933,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...in BMI and obesity risk our findings suggest that policy makers should focus resources on primary prevention during the ...
SCOPUS_ID:85163319024,1,policymakers?\s+should,policymakers should,"...e an important source of long-term care services, policymakers should consider that caregiving may be stressful and tha..."
SCOPUS_ID:85148698880,1,policymakers?\s+should,policymakers should,"...rticipation. Based on the findings of this study, policymakers should advocate to strengthen financial and emotional su..."
SCOPUS_ID:85147095872,0,policies\s+should,policies should,"...automation-induced change in the workplace, which policies should be particularly attentive to...."
SCOPUS_ID:85144012320,0,policies\s+should,Policies should,...erated by contextual income or income inequality. Policies should be aimed at allowing a greater proportion of peop...
SCOPUS_ID:85140999231,1,policymakers?\s+should,Policymakers should,...omen but also their mental and subjective health. Policymakers should implement policies that encourage positive attitu...
SCOPUS_ID:85138053284,1,policymakers?\s+should,Policymakers should,...nal interventions targeting specific occupations. Policymakers should target interventions for increasing vaccine readi...
SCOPUS_ID:85137099613,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,... not significant. Public health practitioners and policy makers should consider leveraging the higher support associated...
SCOPUS_ID:85136497756,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...ailability was an obstacle to accessing services. Policy makers should be concerned with the hotspots of poor access ide...
SCOPUS_ID:85135922937,0,policies\s+should,policies should,... and could transmit them to their offsprings. The policies should also recognise the key factors explaining these s...
SCOPUS_ID:85126454507,1,policymakers?\s+should,Policymakers should,... the majority have weak labour market attachment. Policymakers should therefore consider placing more emphasis on non-w...
SCOPUS_ID:85125493195,0,policies\s+should,Policies should,...ts do not outweigh the role of fast-food outlets. Policies should target food environments to promote better diets ...
SCOPUS_ID:85065698798,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"... investigate health inequalities, researchers and policy makers should be clear that different social groups may systema..."
SCOPUS_ID:85051128549,0,policies\s+should,policies should,"...rriving in Europe, targeted health or integration policies should be developed or reviewed...."
SCOPUS_ID:85045197952,0,policies\s+should,policies should,"...blic health policies in COPD prevention, and such policies should adopt an intersectional perspective...."
SCOPUS_ID:84987985112,1,policymakers?\s+should,policymakers should,"...expanded, especially among women. Researchers and policymakers should continuously monitor the trends that may cause fu..."
