id,scopus_id,doi,title,prompt_name,prompt_hash,model,temperature,llm_output,llm_label
SCOPUS_ID:84885372137,SCOPUS_ID:84885372137,10.1136/jech-2012-202182,Smokers' increased risk for disability pension: Social confounding or health-mediated effects? Gender-specific analyses of the hordaland health study cohort,ECreview,excel,excel-column,,,
SCOPUS_ID:85078420197,SCOPUS_ID:85078420197,10.1016/j.ypmed.2020.105996,Gun ownership and sleep disturbance,ECreview,excel,excel-column,,,
SCOPUS_ID:0025816278,SCOPUS_ID:0025816278,10.1093/oxfordjournals.aje.a116073,Association of indoor nitrogen dioxide with respiratory symptoms and pulmonary function in children,ECreview,excel,excel-column,,,
SCOPUS_ID:84898669968,SCOPUS_ID:84898669968,10.2105/AJPH.2013.301726,I did it for us and i would do it again: Perspectives of rural latinos on providing biospecimens for research,ECreview,excel,excel-column,,,
SCOPUS_ID:25444464843,SCOPUS_ID:25444464843,10.2105/AJPH.2004.052993,Effects of recreational physical activity and back exercises on low back pain and psychological distress: Findings from the UCLA low back pain study,ECreview,excel,excel-column,,,
SCOPUS_ID:85117425917,SCOPUS_ID:85117425917,10.2105/AJPH.2021.306389,Tailored Mobile Messaging Intervention for Waterpipe Tobacco Cessation in Young Adults: A Randomized Trial,ECreview,excel,excel-column,,,
SCOPUS_ID:77958096902,SCOPUS_ID:77958096902,10.1093/aje/kwq222,Early blood gas abnormalities and the preterm brain,ECreview,excel,excel-column,,,
SCOPUS_ID:9344235041,SCOPUS_ID:9344235041,10.1093/aje/kwh336,An ecologic study of prostate-specific antigen screening and prostate cancer mortality in nine geographic areas of the United States,ECreview,excel,excel-column,,,
SCOPUS_ID:85063297844,SCOPUS_ID:85063297844,10.1093/ije/dyy211,"Antenatal care and caesarean sections: Trends and inequalities in four population-based birth cohorts in Pelotas, Brazil, 1982-2015",ECreview,excel,excel-column,,,
SCOPUS_ID:0029900393,SCOPUS_ID:0029900393,10.1093/ije/25.3.609,Validation of questionnaire and bronchial hyperresponsiveness against respiratory physician assessment in the diagnosis of asthma,ECreview,excel,excel-column,,,
SCOPUS_ID:84897421839,SCOPUS_ID:84897421839,10.1093/eurpub/ckt069,"Association of physical activity, waist circumference and body mass index with subjective health among Belgian adults",ECreview,excel,excel-column,,,
SCOPUS_ID:0036184405,SCOPUS_ID:0036184405,10.2105/AJPH.92.3.445,Subgroups of refusers in a disability prevention trial in older adults: Baseline and follow-up analysis,ECreview,excel,excel-column,,,
SCOPUS_ID:85067622560,SCOPUS_ID:85067622560,10.1016/j.amepre.2019.05.015,Impact of Brief Nicotine Messaging on Nicotine-Related Beliefs in a U.S. Sample,ECreview,excel,excel-column,,,
SCOPUS_ID:0030832775,SCOPUS_ID:0030832775,10.1093/oxfordjournals.aje.a009351,"Air pollution and mortality in Philadelphia, 1974-1988",ECreview,excel,excel-column,,,
SCOPUS_ID:84894191691,SCOPUS_ID:84894191691,10.1097/EDE.0000000000000054,Identification of natural direct effects when a confounder of the mediator is directly affected by exposure,ECreview,excel,excel-column,,,
SCOPUS_ID:84955609832,SCOPUS_ID:84955609832,10.2105/AJPH.2015.302927,Cascade of care for hepatitis C virus infection within the US veterans health administration,ECreview,excel,excel-column,,,
SCOPUS_ID:25444529668,SCOPUS_ID:25444529668,10.2105/AJPH.2004.061424,The high costs of aggression: Public expenditures resulting from conduct disorder,ECreview,excel,excel-column,,,
SCOPUS_ID:0029992592,SCOPUS_ID:0029992592,10.2105/AJPH.86.10.1388,Decreasing disability in the 21st century: The future effects of controlling six fatal and nonfatal conditions,ECreview,excel,excel-column,,,
SCOPUS_ID:85153883058,SCOPUS_ID:85153883058,10.1016/j.ypmed.2023.107515,Psychosocial factors may serve as additional eligibility criteria for cardiovascular risk screening in women and men in a multi-ethnic population: The HELIUS study,ECreview,excel,excel-column,,,
SCOPUS_ID:85072718430,SCOPUS_ID:85072718430,10.1093/eurpub/ckz008,Framingham score and work-related variables for predicting cardiovascular disease in the working population,ECreview,excel,excel-column,,,
SCOPUS_ID:0026500503,SCOPUS_ID:0026500503,10.2105/AJPH.82.1.94,"The effect of state cigarette tax increases on cigarette sales, 1955 to 1988",ECreview,excel,excel-column,,,
SCOPUS_ID:85100581751,SCOPUS_ID:85100581751,10.1007/s10654-021-00724-w,Tombstone size and life expectancy: a cross-sectional analysis of cemetery data before the turn of the century,ECreview,excel,excel-column,,,
SCOPUS_ID:84898678267,SCOPUS_ID:84898678267,10.1016/j.ypmed.2014.03.019,Involving community stakeholders to increase park use and physical activity,ECreview,excel,excel-column,,,
SCOPUS_ID:81355132467,SCOPUS_ID:81355132467,10.1016/j.amepre.2011.09.017,Physical functioning in boys with hemophilia in the U.S.,ECreview,excel,excel-column,,,
SCOPUS_ID:85075108999,SCOPUS_ID:85075108999,10.1093/ije/dyz093,Risk of suicide attempt associated with isotretinoin: A nationwide cohort and nested case-time-control study,ECreview,excel,excel-column,,,
SCOPUS_ID:2642670291,SCOPUS_ID:2642670291,10.2105/AJPH.88.4.637,Informed consent for HIV testing in a South African hospital: Is it truly informed and truly voluntary?,ECreview,excel,excel-column,,,
SCOPUS_ID:33846644441,SCOPUS_ID:33846644441,10.1093/aje/kwk018,Factors associated with prevalent and incident urinary incontinence in a cohort of midlife women: A longitudinal analysis of data: Study of women's health across the nation,ECreview,excel,excel-column,,,
SCOPUS_ID:85014865734,SCOPUS_ID:85014865734,10.1016/j.ypmed.2017.01.010,Physical activity levels and counseling by health care providers in cancer survivors,ECreview,excel,excel-column,,,
SCOPUS_ID:0034775724,SCOPUS_ID:0034775724,10.1136/jech.55.11.836,Self rated health: Is it as good a predictor of subsequent mortality among adults in lower as well as in higher social classes?,ECreview,excel,excel-column,,,
SCOPUS_ID:85045446215,SCOPUS_ID:85045446215,10.1093/aje/kwx296,Statistical Analysis of Multiple Phenotypes in Genetic Epidemiologic Studies: From Cross-Phenotype Associations to Pleiotropy,ECreview,excel,excel-column,,,
SCOPUS_ID:85148665249,SCOPUS_ID:85148665249,10.1136/jech-2022-219721,Food insecurity and its association with health and well-being in middle-aged and older adults in India,ECreview,excel,excel-column,,,
SCOPUS_ID:0025222013,SCOPUS_ID:0025222013,10.2105/AJPH.80.12.1450,Executive women and health: Perceptions and practices,ECreview,excel,excel-column,,,
SCOPUS_ID:0032533580,SCOPUS_ID:0032533580,10.1093/oxfordjournals.aje.a009568,Estimation of the incidence of lyme disease,ECreview,excel,excel-column,,,
SCOPUS_ID:0025128048,SCOPUS_ID:0025128048,10.2105/AJPH.80.9.1053,Racial differences in serum cotinine levels among smokers in the Coronary Artery Risk Development in (Young) Adults Study,ECreview,excel,excel-column,,,
SCOPUS_ID:85021442733,SCOPUS_ID:85021442733,10.1016/j.amepre.2017.05.010,Patient Navigation for Colonoscopy Completion: Results of an RCT,ECreview,excel,excel-column,,,
SCOPUS_ID:0036460803,SCOPUS_ID:0036460803,10.2105/AJPH.92.1.49,Lack of oral health care for adults in Harlem: A hidden crisis,ECreview,excel,excel-column,,,
SCOPUS_ID:85098472129,SCOPUS_ID:85098472129,10.1093/eurpub/ckaa117,Purchases of psychotropic drugs among the migrant population in Finland: A nationwide register-based cohort study,ECreview,excel,excel-column,,,
SCOPUS_ID:0035712847,SCOPUS_ID:0035712847,10.1006/pmed.2000.0797,Population-based prevention of eating disorders: An application of the rose prevention model,ECreview,excel,excel-column,,,
SCOPUS_ID:33846015883,SCOPUS_ID:33846015883,10.1016/j.amepre.2006.09.003,Employer and Healthcare Policy Interventions Aimed at Adult Obesity,ECreview,excel,excel-column,,,
SCOPUS_ID:33644909304,SCOPUS_ID:33644909304,10.1016/j.ypmed.2005.11.011,Project Towards No Drug Abuse: Long-term substance use outcomes evaluation,ECreview,excel,excel-column,,,
SCOPUS_ID:85199974659,SCOPUS_ID:85199974659,10.1016/j.amepre.2024.07.004,"Patient-Provider Communication and Access, Use, and Financial Burden of Care",ECreview,excel,excel-column,,,
SCOPUS_ID:0028213670,SCOPUS_ID:0028213670,10.2105/AJPH.84.2.222,Ethnicity and the use of outpatient mental health services in a national insured population,ECreview,excel,excel-column,,,
SCOPUS_ID:13744259673,SCOPUS_ID:13744259673,10.1097/01.ede.0000147116.34813.56,Relation between short-term fine-particulate matter exposure and onset of myocardial infarction,ECreview,excel,excel-column,,,
SCOPUS_ID:85048944220,SCOPUS_ID:85048944220,10.1016/j.amepre.2018.04.025,"Trends in Cardiovascular Disease Risk in the U.S., 1999â€“2014",ECreview,excel,excel-column,,,
SCOPUS_ID:85131701627,SCOPUS_ID:85131701627,10.1016/S2468-2667(22)00059-7,The educational burden of disease: a cohort study,ECreview,excel,excel-column,,,
SCOPUS_ID:0025362369,SCOPUS_ID:0025362369,10.1093/ije/19.2.255,Endometrial cancer trends in england and wales: A possible protective effect of oral contraception,ECreview,excel,excel-column,,,
SCOPUS_ID:85102088872,SCOPUS_ID:85102088872,10.1097/EDE.0000000000001314,Estimating the Unknown: Greater Racial and Ethnic Disparities in COVID-19 Burden After Accounting for Missing Race and Ethnicity Data,ECreview,excel,excel-column,,,
SCOPUS_ID:84942743642,SCOPUS_ID:84942743642,10.1097/EDE.0000000000000287,Toward a Clearer Portrayal of Confounding Bias in Instrumental Variable Applications,ECreview,excel,excel-column,,,
SCOPUS_ID:84876348946,SCOPUS_ID:84876348946,10.1016/j.amepre.2013.01.021,Insurance coverage for weight loss: Overweight adults' views,ECreview,excel,excel-column,,,
SCOPUS_ID:70349671457,SCOPUS_ID:70349671457,10.1093/aje/kwp223,Pregnancy-associated hypertensive disorders and adult cognitive function among danish conscripts,ECreview,excel,excel-column,,,
SCOPUS_ID:85146549474,SCOPUS_ID:85146549474,10.1016/j.amepre.2023.01.001,Association of Smokeless Tobacco Use With Incident Peripheral Artery Disease: Results From the Atherosclerotic Risk in Communities Study,ECreview,excel,excel-column,,,
SCOPUS_ID:84925351478,SCOPUS_ID:84925351478,10.1016/j.amepre.2014.10.022,"Regular soda policies, school availability, and high school student consumption",ECreview,excel,excel-column,,,
SCOPUS_ID:0025000842,SCOPUS_ID:0025000842,10.1093/oxfordjournals.aje.a115741,Mortality by employment status in the national longitudinal mortality study,ECreview,excel,excel-column,,,
SCOPUS_ID:84991661902,SCOPUS_ID:84991661902,10.1016/j.ypmed.2016.10.006,Do cigarette health warning labels comply with requirements: A 14-country study,ECreview,excel,excel-column,,,
SCOPUS_ID:85128160594,SCOPUS_ID:85128160594,10.1093/aje/kwab299,Use of Linked Databases for Improved Confounding Control: Considerations for Potential Selection Bias,ECreview,excel,excel-column,,,
SCOPUS_ID:58149170446,SCOPUS_ID:58149170446,10.1016/j.ypmed.2008.10.013,The effect of a 12Â week walking intervention on markers of insulin resistance and systemic inflammation,ECreview,excel,excel-column,,,
SCOPUS_ID:84875240310,SCOPUS_ID:84875240310,10.1093/aje/kws301,Longevity in male and female joggers: The Copenhagen City Heart Study,ECreview,excel,excel-column,,,
SCOPUS_ID:84974603347,SCOPUS_ID:84974603347,10.2105/AJPH.2016.303143,Lower sodium intake and risk of headaches: Results from the trial of Nonpharmacologic Interventions in the Elderly,ECreview,excel,excel-column,,,
SCOPUS_ID:24144475984,SCOPUS_ID:24144475984,10.1093/aje/kwi185,Neighborhood contextual influences on depressive symptoms in the elderly,ECreview,excel,excel-column,,,
SCOPUS_ID:0026704912,SCOPUS_ID:0026704912,10.1097/00001648-199209000-00010,Exact stratification of person-years,ECreview,excel,excel-column,,,
SCOPUS_ID:0029002498,SCOPUS_ID:0029002498,10.2105/AJPH.85.6.801,The practice of prophylactic mastectomy: A survey of Maryland surgeons,ECreview,excel,excel-column,,,
SCOPUS_ID:85024409206,SCOPUS_ID:85024409206,10.2105/AJPH.2017.303834,Vocal timbre and the classification of respondent sex in US phone-based surveys,ECreview,excel,excel-column,,,
SCOPUS_ID:84922468106,SCOPUS_ID:84922468106,10.1093/eurpub/cku131,'By failing to prepare you are preparing to fail': Lessons from the 2009 H1N1 'swine flu' pandemic,ECreview,excel,excel-column,,,
SCOPUS_ID:0031838101,SCOPUS_ID:0031838101,10.1023/A:1007459626023,Hepatitis C virus infection in family setting,ECreview,excel,excel-column,,,
SCOPUS_ID:84949786724,SCOPUS_ID:84949786724,10.1016/j.ypmed.2015.11.023,Racial-ethnic disparities in the association between risk factors and diabetes: The Northern Manhattan Study,ECreview,excel,excel-column,,,
SCOPUS_ID:0025174937,SCOPUS_ID:0025174937,10.2105/AJPH.80.3.300,The growing proportion of female physicians: Implications for US physician supply,ECreview,excel,excel-column,,,
SCOPUS_ID:0032874252,SCOPUS_ID:0032874252,10.1023/A:1007640609707,Is there an association between Helicobacter pylori infection and coronary heart disease?,ECreview,excel,excel-column,,,
SCOPUS_ID:0029760609,SCOPUS_ID:0029760609,10.2105/ajph.86.8_pt_1.1155,A meningococcal vaccination campaign on a university campus: Vaccination rates and factors in nonparticipation,ECreview,excel,excel-column,,,
SCOPUS_ID:84930828191,SCOPUS_ID:84930828191,10.2105/AJPH.2014.302519,"Work safety climate, safety behaviors, and occupational injuries of youth farmworkers in North Carolina",ECreview,excel,excel-column,,,
SCOPUS_ID:85034768292,SCOPUS_ID:85034768292,10.1016/j.amepre.2017.07.019,Prevalence and Medical Costs of Chronic Diseases Among Adult Medicaid Beneficiaries,ECreview,excel,excel-column,,,
SCOPUS_ID:0034979901,SCOPUS_ID:0034979901,10.1097/00001648-200107000-00009,Residential radon and lung cancer among never-smokers in Sweden,ECreview,excel,excel-column,,,
SCOPUS_ID:78751505386,SCOPUS_ID:78751505386,10.2105/AJPH.2009.190454,Evaluation of EX: A national mass media smoking cessation campaign,ECreview,excel,excel-column,,,
SCOPUS_ID:85149218803,SCOPUS_ID:85149218803,10.1016/j.ypmed.2023.107461,"The prevalence of SARS-CoV-2 infection and long COVID in U.S. adults during the BA.4/BA.5 surge, Juneâ€“July 2022",ECreview,excel,excel-column,,,
SCOPUS_ID:85143183591,SCOPUS_ID:85143183591,10.1097/EDE.0000000000001556,"Are Detailed Behavioral, Psychosocial, and Environmental Variables Necessary to Control for Confounding in Pregnancy Weight Gain Research?",ECreview,excel,excel-column,,,
SCOPUS_ID:21244466008,SCOPUS_ID:21244466008,10.1093/aje/kwi163,"Ethnicity, education, and blood pressure in Cuba",ECreview,excel,excel-column,,,
SCOPUS_ID:85122516749,SCOPUS_ID:85122516749,10.2105/AJPH.2021.306513,"Portion Sizes of Ultra-Processed Foods in the United States, 2002 to 2021",ECreview,excel,excel-column,,,
SCOPUS_ID:84968902210,SCOPUS_ID:84968902210,10.2105/AJPH.2016.303144,Variability and limits of US state laws regulating workplace wellness programs,ECreview,excel,excel-column,,,
SCOPUS_ID:0030847504,SCOPUS_ID:0030847504,10.1136/jech.51.4.408,"Asthma mortality in Australia 1920-94: Age, period, and cohort effects",ECreview,excel,excel-column,,,
SCOPUS_ID:0028210122,SCOPUS_ID:0028210122,10.1136/jech.48.1.74,"Is use of hospital services a proxy for morbidity? A small area comparison of the prevalence of arthritis, depression, dyspepsia, obesity, and respiratory disease with inpatient admission rates for these disorders in England",ECreview,excel,excel-column,,,
SCOPUS_ID:84907685634,SCOPUS_ID:84907685634,10.1016/j.ypmed.2014.09.014,Predictors of cessation treatment outcome and treatment moderators among smoking parents receiving quitline counselling or self-help material,ECreview,excel,excel-column,,,
SCOPUS_ID:0026591896,SCOPUS_ID:0026591896,10.1093/aje/136.7.836,"Cancer of the pancreas and drinking water: A population-based case-control study in Washington county, Maryland",ECreview,excel,excel-column,,,
SCOPUS_ID:0032126798,SCOPUS_ID:0032126798,10.1006/pmed.1998.0329,Linguistic acculturation and gender effects on smoking among hispanic youth,ECreview,excel,excel-column,,,
SCOPUS_ID:0028924803,SCOPUS_ID:0028924803,10.2105/ajph.85.2.201,Changes in adult cigarette smoking in the Minnesota Heart Health Program,ECreview,excel,excel-column,,,
SCOPUS_ID:84886061112,SCOPUS_ID:84886061112,10.1016/j.amepre.2013.07.004,Crowdsourced peer-versus expert-written smoking-cessation messages,ECreview,excel,excel-column,,,
SCOPUS_ID:84885846601,SCOPUS_ID:84885846601,10.1016/j.ypmed.2013.08.014,Maternal educational level and preschool children's consumption of high-calorie snacks and sugar-containing beverages: Mediation by the family food environment,ECreview,excel,excel-column,,,
SCOPUS_ID:0026318189,SCOPUS_ID:0026318189,10.2105/AJPH.81.9.1201,Development and validation of a simple device to estimate birthweight and screen for low birthweight in developing countries,ECreview,excel,excel-column,,,
SCOPUS_ID:33746830488,SCOPUS_ID:33746830488,10.1016/j.amepre.2006.04.007,Active Transportation Increases Adherence to Activity Recommendations,ECreview,excel,excel-column,,,
SCOPUS_ID:34548608507,SCOPUS_ID:34548608507,10.1016/j.amepre.2007.05.011,Electronic Medical Records and Prevention Quality. The Prevention Index,ECreview,excel,excel-column,,,
SCOPUS_ID:85048412370,SCOPUS_ID:85048412370,10.1136/jech-2017-210222,Healthcare utilisation and expenditure of overweight and non-overweight children,ECreview,excel,excel-column,,,
SCOPUS_ID:0033949857,SCOPUS_ID:0033949857,10.1093/intjepid/29.3.429,"Siesta and the risk of coronary heart disease: Results from a population-based, case-control study in Costa Rica",ECreview,excel,excel-column,,,
SCOPUS_ID:84926637473,SCOPUS_ID:84926637473,10.1093/eurpub/cku180,The contribution of perceived ethnic discrimination to the prevalence of depression,ECreview,excel,excel-column,,,
SCOPUS_ID:85065908526,SCOPUS_ID:85065908526,10.1016/j.ypmed.2019.04.009,"Racial/ethnic differences in daily, nondaily, and menthol cigarette use and smoking quit ratios in the United States: 2002 to 2016",ECreview,excel,excel-column,,,
SCOPUS_ID:79952278523,SCOPUS_ID:79952278523,10.1016/j.amepre.2010.08.006,An evaluation of a neighborhood-level intervention to a local food environment,ECreview,excel,excel-column,,,
SCOPUS_ID:0035711574,SCOPUS_ID:0035711574,10.1093/ije/30.6.1407,The validity of self-reported use of health care across socioeconomic strata: A comparison of survey and registration data,ECreview,excel,excel-column,,,
SCOPUS_ID:85049079026,SCOPUS_ID:85049079026,10.1093/eurpub/ckx129,Activation of older patients through PRACTA intervention for primary healthcare doctors: Does the method matter?,ECreview,excel,excel-column,,,
SCOPUS_ID:85032218936,SCOPUS_ID:85032218936,10.1016/j.amepre.2017.04.022,Prevalence of Modifiable Cancer Risk Factors Among U.S. Adults Aged 18â€“44 Years,ECreview,excel,excel-column,,,
SCOPUS_ID:34447309734,SCOPUS_ID:34447309734,10.1093/ije/dyl257,"Epidemiologic transition interrupted: A reassessment of mortality trends in Thailand, 1980-2000",ECreview,excel,excel-column,,,
SCOPUS_ID:0033989359,SCOPUS_ID:0033989359,10.1136/jech.54.1.31,"Homocysteine, folate, vitamin B12, and cardiovascular risk in Indians, Malays, and Chinese in Singapore",ECreview,excel,excel-column,,,
SCOPUS_ID:84892752522,SCOPUS_ID:84892752522,10.1093/aje/kwt251,Examination of how neighborhood definition influences measurements of youths' access to tobacco retailers: A methodological note on spatial misclassification,ECreview,excel,excel-column,,,
SCOPUS_ID:0025197717,SCOPUS_ID:0025197717,10.1093/ije/19.3.711,"Efficacy of oral poliovirus vaccine in rural communities of North Arcot district, India",ECreview,excel,excel-column,,,
SCOPUS_ID:67651094135,SCOPUS_ID:67651094135,10.1093/aje/kwp102,Caregiving intensity and change in physical functioning over a 2-Year period: Results of the caregiver-study of osteoporotic fractures,ECreview,excel,excel-column,,,
SCOPUS_ID:33845671785,SCOPUS_ID:33845671785,10.1093/aje/kwj330,Nutrient intake and risk of non-Hodgkin's lymphoma,ECreview,excel,excel-column,,,
SCOPUS_ID:33749079391,SCOPUS_ID:33749079391,10.1093/aje/kwj206,A case-crossover study of fine particulate matter air pollution and onset of congestive heart failure symptom exacerbation leading to hospitalization,ECreview,excel,excel-column,,,
SCOPUS_ID:44949229233,SCOPUS_ID:44949229233,10.1016/j.ypmed.2008.01.010,Short and long-term adherence to swimming and walking programs in older women - The Sedentary Women Exercise Adherence Trial (SWEAT 2),ECreview,excel,excel-column,,,
SCOPUS_ID:0028031781,SCOPUS_ID:0028031781,10.2105/AJPH.84.1.29,Self-reported physical activity in a rural county: A New York county health census,ECreview,excel,excel-column,,,
